,fold
PTM837_114_3585_3585_img.tif,0
PMD1605_110_X1025Y1537G_img.tif,1
G_PMD2495_G_150_16897_2561_img.tif,2
PTM837_114_7681_513_img.tif,3
G_PMD2495_G_120_9729_12801_img.tif,0
G_PMD2495_G_120_13825_10241_img.tif,1
G_PMD2495_G_150_513_8193_img.tif,2
PTM837_027_2049_8193_img.tif,3
PTM837_113_6145_1_img.tif,0
PMD1605_110_X7681Y2049G_img.tif,1
PMD1605_140_X2561Y8193R_img.tif,2
PMD1605_140_X6145Y8193R_img.tif,3
PTM837_113_6145_8193_img.tif,0
G_PMD2495_G_120_21505_18945_img.tif,1
G_PMD2495_G_120_1_13313_img.tif,2
PTM837_114_2561_5121_img.tif,3
G_PMD2495_G_120_6145_9729_img.tif,0
PMD1605_110_X5633Y3073R_img.tif,1
PMD1605_140_X1Y5633G_img.tif,2
PMD1605_034_X4609Y2561G_img.tif,3
G_PMD2495_G_60_8193_19457_img.tif,0
PTM837_028_7681_3073_img.tif,1
PMD1605_140_X7169Y10241R_img.tif,2
PTM837_114_513_8193_img.tif,3
G_PMD2495_G_60_6145_12801_img.tif,0
PMD1605_140_X3585Y3073R_img.tif,1
PMD1605_110_X2561Y7681G_img.tif,2
G_PMD2495_G_60_5121_17921_img.tif,3
PMD1605_140_X6145Y13313R_img.tif,0
G_PMD2495_G_120_513_17921_img.tif,1
G_PMD2495_G_60_6657_17409_img.tif,2
G_PMD2495_G_150_14849_11265_img.tif,3
PMD1605_034_X7681Y2049G_img.tif,0
G_PMD2495_G_120_3073_8705_img.tif,1
G_PMD2495_G_60_4609_16385_img.tif,2
PTM837_027_513_6657_img.tif,3
PMD1605_140_X4097Y6145G_img.tif,0
PMD1605_110_X8193Y8193R_img.tif,1
G_PMD2495_G_60_6657_19457_img.tif,2
G_PMD2495_G_120_14849_23041_img.tif,3
G_PMD2495_G_60_7169_3073_img.tif,0
G_PMD2495_G_120_10753_16385_img.tif,1
G_PMD2495_G_60_5121_18945_img.tif,2
G_PMD2495_G_120_5633_16385_img.tif,3
PMD1605_034_X1025Y9729G_img.tif,0
G_PMD2495_G_150_5633_14849_img.tif,1
PMD1605_140_X1Y513G_img.tif,2
G_PMD2495_G_120_6145_1_img.tif,3
G_PMD2495_G_150_13825_11265_img.tif,0
PTM837_113_3073_6145_img.tif,1
G_PMD2495_G_120_7681_17921_img.tif,2
G_PMD2495_G_150_10241_23041_img.tif,3
PMD1605_110_X9217Y4609R_img.tif,0
G_PMD2495_G_120_1537_22529_img.tif,1
PTM837_028_6145_11265_img.tif,2
PTM837_113_1_513_img.tif,3
G_PMD2495_G_120_9217_5121_img.tif,0
PTM837_113_3073_11777_img.tif,1
PTM837_113_7681_3073_img.tif,2
PMD1605_110_X3073Y3073G_img.tif,3
G_PMD2495_G_150_12289_1025_img.tif,0
G_PMD2495_G_120_7681_17409_img.tif,1
G_PMD2495_G_60_4609_3585_img.tif,2
G_PMD2495_G_150_5633_14337_img.tif,3
G_PMD2495_G_120_4097_11777_img.tif,0
PMD1605_110_X9217Y3073G_img.tif,1
G_PMD2495_G_120_18433_2561_img.tif,2
G_PMD2495_G_150_6145_16385_img.tif,3
G_PMD2495_G_60_10241_21505_img.tif,0
G_PMD2495_G_150_2049_14849_img.tif,1
G_PMD2495_G_60_8193_6145_img.tif,2
PTM837_028_7169_10753_img.tif,3
PMD1605_034_X1Y1G_img.tif,0
PTM837_028_8705_4609_img.tif,1
G_PMD2495_G_120_3073_22529_img.tif,2
G_PMD2495_G_120_19969_22017_img.tif,3
G_PMD2495_G_120_22017_6657_img.tif,0
PTM837_028_9217_10753_img.tif,1
G_PMD2495_G_120_18433_12801_img.tif,2
PTM837_027_1025_4609_img.tif,3
G_PMD2495_G_150_3073_11777_img.tif,0
G_PMD2495_G_120_2561_14849_img.tif,1
PMD1605_034_X8705Y4097G_img.tif,2
PMD1605_140_X3585Y4609G_img.tif,3
PMD1605_034_X6657Y2049G_img.tif,0
G_PMD2495_G_120_4609_10241_img.tif,1
PTM837_114_6657_4097_img.tif,2
G_PMD2495_G_150_1025_23041_img.tif,3
PMD1605_140_X5633Y10753R_img.tif,0
G_PMD2495_G_150_21505_5121_img.tif,1
PTM837_028_1537_4609_img.tif,2
G_PMD2495_G_120_2561_23041_img.tif,3
G_PMD2495_G_150_20481_14337_img.tif,0
PTM837_028_5121_7681_img.tif,1
PMD1605_034_X8193Y513G_img.tif,2
G_PMD2495_G_120_12801_9729_img.tif,3
PMD1605_140_X3073Y4609G_img.tif,0
PMD1605_110_X7169Y6657R_img.tif,1
PMD1605_140_X8193Y2049G_img.tif,2
G_PMD2495_G_60_4609_22529_img.tif,3
G_PMD2495_G_60_8193_18945_img.tif,0
PMD1605_140_X3585Y10753R_img.tif,1
G_PMD2495_G_150_16897_5633_img.tif,2
G_PMD2495_G_60_9729_2049_img.tif,3
G_PMD2495_G_150_15361_18433_img.tif,0
G_PMD2495_G_150_1025_19457_img.tif,1
G_PMD2495_G_120_5121_7169_img.tif,2
PTM837_114_5121_11777_img.tif,3
G_PMD2495_G_120_11777_13825_img.tif,0
PMD1605_140_X7681Y8705G_img.tif,1
PMD1605_140_X3585Y5121G_img.tif,2
PMD1605_140_X5633Y7169R_img.tif,3
G_PMD2495_G_150_22017_19457_img.tif,0
PTM837_113_4097_9729_img.tif,1
G_PMD2495_G_150_11777_10753_img.tif,2
PTM837_028_7169_2561_img.tif,3
G_PMD2495_G_150_20481_14849_img.tif,0
G_PMD2495_G_60_4097_14849_img.tif,1
G_PMD2495_G_60_2561_15361_img.tif,2
PTM837_114_6145_4609_img.tif,3
PTM837_113_8193_2049_img.tif,0
PMD1605_140_X4609Y4609R_img.tif,1
G_PMD2495_G_150_8705_19969_img.tif,2
G_PMD2495_G_120_15361_8705_img.tif,3
G_PMD2495_G_150_9217_1025_img.tif,0
PMD1605_140_X4609Y9729R_img.tif,1
PTM837_113_2049_7169_img.tif,2
G_PMD2495_G_120_21505_23041_img.tif,3
G_PMD2495_G_150_2049_1537_img.tif,0
G_PMD2495_G_150_22529_9729_img.tif,1
G_PMD2495_G_120_15873_4097_img.tif,2
G_PMD2495_G_150_10241_13825_img.tif,3
G_PMD2495_G_120_13313_5121_img.tif,0
G_PMD2495_G_150_23041_8705_img.tif,1
PTM837_114_8193_1537_img.tif,2
G_PMD2495_G_60_4097_20993_img.tif,3
PTM837_113_6145_11265_img.tif,0
G_PMD2495_G_120_19457_513_img.tif,1
G_PMD2495_G_150_22017_7169_img.tif,2
PMD1605_110_X10241Y4609R_img.tif,3
G_PMD2495_G_60_10753_10753_img.tif,0
G_PMD2495_G_150_22529_10241_img.tif,1
G_PMD2495_G_60_13313_21505_img.tif,2
PTM837_027_1537_11265_img.tif,3
PTM837_028_3585_13313_img.tif,0
PMD1605_110_X6145Y1025R_img.tif,1
PMD1605_110_X3073Y11777G_img.tif,2
PMD1605_110_X3073Y1R_img.tif,3
G_PMD2495_G_150_17409_6145_img.tif,0
G_PMD2495_G_60_8193_3585_img.tif,1
PTM837_113_6657_8705_img.tif,2
G_PMD2495_G_120_7681_3073_img.tif,3
G_PMD2495_G_60_13825_9729_img.tif,0
G_PMD2495_G_120_9729_15361_img.tif,1
PMD1605_140_X1025Y6657G_img.tif,2
G_PMD2495_G_120_20481_1025_img.tif,3
G_PMD2495_G_150_8705_20481_img.tif,0
G_PMD2495_G_60_11777_1537_img.tif,1
G_PMD2495_G_150_22017_5633_img.tif,2
G_PMD2495_G_120_1_22017_img.tif,3
G_PMD2495_G_120_22017_12801_img.tif,0
G_PMD2495_G_150_4609_513_img.tif,1
G_PMD2495_G_120_6145_14337_img.tif,2
G_PMD2495_G_150_9217_20993_img.tif,3
PMD1605_110_X6657Y6145R_img.tif,0
G_PMD2495_G_120_17409_12801_img.tif,1
G_PMD2495_G_120_18945_4609_img.tif,2
PMD1605_110_X9217Y10753G_img.tif,3
PMD1605_140_X2049Y4609G_img.tif,0
G_PMD2495_G_150_7169_22017_img.tif,1
PMD1605_140_X1Y3585R_img.tif,2
G_PMD2495_G_150_14849_5633_img.tif,3
G_PMD2495_G_60_13313_19457_img.tif,0
PMD1605_110_X8705Y2561R_img.tif,1
PTM837_113_2561_12801_img.tif,2
PTM837_113_5633_9729_img.tif,3
PMD1605_034_X4609Y6145G_img.tif,0
PTM837_028_6145_6657_img.tif,1
PMD1605_140_X5121Y5121R_img.tif,2
G_PMD2495_G_120_5633_12289_img.tif,3
PMD1605_034_X8193Y4609G_img.tif,0
PMD1605_034_X8705Y2561G_img.tif,1
G_PMD2495_G_60_11777_14337_img.tif,2
G_PMD2495_G_120_14849_16385_img.tif,3
G_PMD2495_G_150_2561_7169_img.tif,0
G_PMD2495_G_60_6657_4097_img.tif,1
PMD1605_140_X2049Y7681G_img.tif,2
G_PMD2495_G_150_20993_15361_img.tif,3
G_PMD2495_G_60_13313_3073_img.tif,0
G_PMD2495_G_150_17409_19457_img.tif,1
PTM837_027_9217_1_img.tif,2
PMD1605_034_X2049Y1537G_img.tif,3
PTM837_027_7681_2561_img.tif,0
G_PMD2495_G_60_8705_16897_img.tif,1
G_PMD2495_G_120_17409_9217_img.tif,2
G_PMD2495_G_150_5633_20993_img.tif,3
G_PMD2495_G_120_19457_14337_img.tif,0
G_PMD2495_G_120_18433_8705_img.tif,1
PMD1605_140_X6145Y2049G_img.tif,2
G_PMD2495_G_120_1025_13825_img.tif,3
PMD1605_140_X1025Y8705G_img.tif,0
PTM837_027_4609_6145_img.tif,1
PTM837_028_5121_2049_img.tif,2
G_PMD2495_G_120_17921_13313_img.tif,3
G_PMD2495_G_60_4097_3073_img.tif,0
PTM837_114_1537_3585_img.tif,1
PMD1605_034_X5121Y9729G_img.tif,2
PMD1605_140_X513Y4097G_img.tif,3
G_PMD2495_G_120_12801_12801_img.tif,0
PMD1605_140_X1Y13313R_img.tif,1
G_PMD2495_G_120_14849_10241_img.tif,2
G_PMD2495_G_150_13825_23041_img.tif,3
G_PMD2495_G_120_1025_22017_img.tif,0
PMD1605_110_X8705Y8193G_img.tif,1
PTM837_114_2049_7681_img.tif,2
PMD1605_110_X3073Y11777R_img.tif,3
G_PMD2495_G_120_1_14849_img.tif,0
G_PMD2495_G_150_10753_2049_img.tif,1
G_PMD2495_G_150_13825_7169_img.tif,2
PTM837_027_6657_9729_img.tif,3
G_PMD2495_G_60_13313_10241_img.tif,0
PMD1605_034_X8193Y9729G_img.tif,1
PMD1605_140_X3585Y8193G_img.tif,2
PMD1605_140_X3073Y6145R_img.tif,3
G_PMD2495_G_120_11265_5633_img.tif,0
PMD1605_110_X10241Y5121R_img.tif,1
PMD1605_140_X2049Y2049R_img.tif,2
G_PMD2495_G_150_9217_9729_img.tif,3
G_PMD2495_G_150_11265_1537_img.tif,0
G_PMD2495_G_120_15361_23041_img.tif,1
PTM837_113_4097_9217_img.tif,2
G_PMD2495_G_150_2561_4097_img.tif,3
G_PMD2495_G_120_14337_4097_img.tif,0
PMD1605_110_X9217Y9729R_img.tif,1
G_PMD2495_G_60_2049_19457_img.tif,2
PMD1605_110_X513Y6145G_img.tif,3
PTM837_114_3073_4609_img.tif,0
G_PMD2495_G_150_15361_17409_img.tif,1
G_PMD2495_G_150_8193_16385_img.tif,2
G_PMD2495_G_150_23041_18945_img.tif,3
PMD1605_110_X5633Y8193G_img.tif,0
G_PMD2495_G_120_19457_1537_img.tif,1
G_PMD2495_G_150_12289_8193_img.tif,2
G_PMD2495_G_120_16897_6657_img.tif,3
PTM837_028_1537_2561_img.tif,0
G_PMD2495_G_120_10753_12289_img.tif,1
G_PMD2495_G_120_17409_14337_img.tif,2
G_PMD2495_G_60_513_22529_img.tif,3
PMD1605_140_X6657Y1025R_img.tif,0
G_PMD2495_G_150_4097_10241_img.tif,1
G_PMD2495_G_150_10241_19457_img.tif,2
PTM837_027_6657_1025_img.tif,3
G_PMD2495_G_150_14337_12289_img.tif,0
G_PMD2495_G_150_19969_14849_img.tif,1
PTM837_028_2049_9729_img.tif,2
G_PMD2495_G_150_8705_3073_img.tif,3
G_PMD2495_G_60_4609_2049_img.tif,0
PTM837_028_8705_4097_img.tif,1
PMD1605_140_X4609Y13313R_img.tif,2
G_PMD2495_G_60_12289_15361_img.tif,3
G_PMD2495_G_120_20481_513_img.tif,0
G_PMD2495_G_150_4609_7681_img.tif,1
PMD1605_110_X3073Y6657R_img.tif,2
PMD1605_140_X9217Y2561R_img.tif,3
PMD1605_110_X3585Y6657G_img.tif,0
G_PMD2495_G_60_11777_7169_img.tif,1
G_PMD2495_G_120_1_6145_img.tif,2
PTM837_113_8193_6145_img.tif,3
PTM837_113_2049_12801_img.tif,0
PTM837_028_5121_8193_img.tif,1
PTM837_027_5633_3585_img.tif,2
G_PMD2495_G_150_16385_7681_img.tif,3
PMD1605_140_X9217Y13825R_img.tif,0
PTM837_114_4097_12801_img.tif,1
PMD1605_140_X9217Y12801R_img.tif,2
G_PMD2495_G_120_21505_3585_img.tif,3
G_PMD2495_G_60_513_19969_img.tif,0
PMD1605_140_X1025Y13825R_img.tif,1
G_PMD2495_G_120_12289_513_img.tif,2
PMD1605_034_X513Y7681G_img.tif,3
PTM837_114_6145_11777_img.tif,0
PTM837_027_1537_1025_img.tif,1
PTM837_027_8705_8193_img.tif,2
G_PMD2495_G_150_16897_6657_img.tif,3
G_PMD2495_G_60_11265_5633_img.tif,0
G_PMD2495_G_120_9217_9217_img.tif,1
G_PMD2495_G_120_1537_4097_img.tif,2
G_PMD2495_G_120_14849_6145_img.tif,3
G_PMD2495_G_150_9729_16385_img.tif,0
PTM837_113_1537_10753_img.tif,1
PMD1605_140_X9729Y4609R_img.tif,2
G_PMD2495_G_150_1_20481_img.tif,3
PMD1605_034_X2561Y1537G_img.tif,0
PMD1605_140_X8705Y10241R_img.tif,1
G_PMD2495_G_60_12801_19457_img.tif,2
PTM837_028_6657_4097_img.tif,3
G_PMD2495_G_120_23041_15873_img.tif,0
PMD1605_110_X2049Y9217G_img.tif,1
PMD1605_110_X7169Y2049R_img.tif,2
G_PMD2495_G_150_13825_6145_img.tif,3
G_PMD2495_G_150_22017_5121_img.tif,0
PTM837_113_8705_5121_img.tif,1
G_PMD2495_G_120_12289_5633_img.tif,2
G_PMD2495_G_150_8705_13313_img.tif,3
PTM837_114_7681_5121_img.tif,0
G_PMD2495_G_120_17409_5121_img.tif,1
PTM837_028_9217_8193_img.tif,2
G_PMD2495_G_120_22529_16897_img.tif,3
G_PMD2495_G_150_22529_11777_img.tif,0
G_PMD2495_G_150_12801_8193_img.tif,1
PMD1605_034_X8193Y3073G_img.tif,2
PTM837_028_1_4609_img.tif,3
G_PMD2495_G_150_17409_1_img.tif,0
G_PMD2495_G_60_4097_13313_img.tif,1
PMD1605_110_X3585Y1G_img.tif,2
PMD1605_110_X2049Y6657G_img.tif,3
PMD1605_034_X1Y1025G_img.tif,0
G_PMD2495_G_120_18433_7681_img.tif,1
G_PMD2495_G_120_18433_9217_img.tif,2
PMD1605_034_X3585Y6657G_img.tif,3
G_PMD2495_G_150_23041_17921_img.tif,0
G_PMD2495_G_120_19457_15873_img.tif,1
G_PMD2495_G_150_14337_11777_img.tif,2
G_PMD2495_G_120_6145_4097_img.tif,3
PMD1605_140_X1025Y6657R_img.tif,0
G_PMD2495_G_60_2049_13313_img.tif,1
G_PMD2495_G_60_7681_3585_img.tif,2
PMD1605_034_X513Y9729G_img.tif,3
PMD1605_110_X9729Y2049G_img.tif,0
G_PMD2495_G_120_21505_19969_img.tif,1
G_PMD2495_G_60_513_6657_img.tif,2
G_PMD2495_G_120_7169_13313_img.tif,3
G_PMD2495_G_60_10753_18433_img.tif,0
G_PMD2495_G_150_9217_2049_img.tif,1
G_PMD2495_G_120_13313_20993_img.tif,2
G_PMD2495_G_150_16897_14849_img.tif,3
PTM837_027_6657_513_img.tif,0
PMD1605_034_X1537Y4097G_img.tif,1
G_PMD2495_G_60_3585_20481_img.tif,2
G_PMD2495_G_150_7681_10241_img.tif,3
PTM837_114_5121_8193_img.tif,0
G_PMD2495_G_120_17921_23041_img.tif,1
G_PMD2495_G_150_19457_6145_img.tif,2
PTM837_113_2561_8193_img.tif,3
G_PMD2495_G_120_8193_13825_img.tif,0
PMD1605_110_X10241Y3585G_img.tif,1
G_PMD2495_G_150_10241_6657_img.tif,2
G_PMD2495_G_120_17921_15873_img.tif,3
G_PMD2495_G_120_14849_1537_img.tif,0
PMD1605_140_X6657Y1R_img.tif,1
G_PMD2495_G_60_3073_22017_img.tif,2
G_PMD2495_G_120_22017_11777_img.tif,3
G_PMD2495_G_120_16385_9217_img.tif,0
PTM837_028_4609_8193_img.tif,1
G_PMD2495_G_60_513_20481_img.tif,2
PMD1605_140_X4609Y6145G_img.tif,3
G_PMD2495_G_150_14337_513_img.tif,0
PMD1605_110_X1Y6657G_img.tif,1
G_PMD2495_G_60_7681_22017_img.tif,2
PTM837_028_9217_4097_img.tif,3
G_PMD2495_G_150_16385_5121_img.tif,0
G_PMD2495_G_60_10241_8193_img.tif,1
G_PMD2495_G_150_14849_23041_img.tif,2
G_PMD2495_G_60_1025_16385_img.tif,3
PTM837_028_1537_11265_img.tif,0
G_PMD2495_G_120_3585_1_img.tif,1
G_PMD2495_G_120_6657_11777_img.tif,2
G_PMD2495_G_120_21505_21505_img.tif,3
G_PMD2495_G_120_12289_14849_img.tif,0
G_PMD2495_G_150_8705_7169_img.tif,1
G_PMD2495_G_150_17409_13825_img.tif,2
PTM837_113_1025_6657_img.tif,3
PMD1605_110_X8705Y3585G_img.tif,0
PTM837_028_8193_7681_img.tif,1
PMD1605_034_X3585Y2561G_img.tif,2
PTM837_028_9217_1537_img.tif,3
PTM837_114_7169_7169_img.tif,0
G_PMD2495_G_120_19457_16897_img.tif,1
PMD1605_110_X1025Y6145R_img.tif,2
G_PMD2495_G_150_3585_12801_img.tif,3
G_PMD2495_G_120_1_1537_img.tif,0
PTM837_027_6145_8193_img.tif,1
G_PMD2495_G_60_11777_15873_img.tif,2
G_PMD2495_G_120_8705_22017_img.tif,3
G_PMD2495_G_150_2049_18945_img.tif,0
PTM837_113_513_3585_img.tif,1
PMD1605_110_X8193Y7681R_img.tif,2
PMD1605_110_X9217Y9217G_img.tif,3
PMD1605_110_X7169Y7681R_img.tif,0
G_PMD2495_G_120_5633_22017_img.tif,1
PMD1605_110_X8193Y2561R_img.tif,2
PTM837_114_7169_6657_img.tif,3
PMD1605_140_X3585Y10753G_img.tif,0
PMD1605_140_X3585Y2561G_img.tif,1
PMD1605_110_X4609Y4609G_img.tif,2
PTM837_028_4609_7169_img.tif,3
PTM837_113_2049_2049_img.tif,0
PTM837_114_2049_1_img.tif,1
PMD1605_110_X4097Y10753G_img.tif,2
PTM837_028_3073_4609_img.tif,3
PMD1605_110_X513Y12289G_img.tif,0
G_PMD2495_G_150_17921_6145_img.tif,1
G_PMD2495_G_120_15361_3585_img.tif,2
PTM837_113_8193_12289_img.tif,3
G_PMD2495_G_120_16385_20993_img.tif,0
PTM837_113_4609_3073_img.tif,1
PTM837_114_1_513_img.tif,2
G_PMD2495_G_120_16385_8705_img.tif,3
PTM837_114_1537_1537_img.tif,0
PTM837_114_2561_4609_img.tif,1
G_PMD2495_G_150_17921_17409_img.tif,2
G_PMD2495_G_120_17921_10241_img.tif,3
G_PMD2495_G_150_21505_18945_img.tif,0
PMD1605_110_X2049Y1537G_img.tif,1
PMD1605_110_X6145Y4097R_img.tif,2
PTM837_027_5633_1_img.tif,3
PTM837_027_5633_513_img.tif,0
PTM837_114_8193_5121_img.tif,1
G_PMD2495_G_120_20481_2561_img.tif,2
PMD1605_110_X1Y9217G_img.tif,3
G_PMD2495_G_120_1_9217_img.tif,0
PTM837_028_2049_8705_img.tif,1
G_PMD2495_G_120_3585_22017_img.tif,2
G_PMD2495_G_150_21505_15873_img.tif,3
PTM837_028_6657_8193_img.tif,0
PTM837_027_4097_3585_img.tif,1
G_PMD2495_G_150_18945_6145_img.tif,2
G_PMD2495_G_120_6657_9729_img.tif,3
PMD1605_110_X1Y1025G_img.tif,0
PMD1605_110_X4609Y5633R_img.tif,1
G_PMD2495_G_150_7169_10753_img.tif,2
PTM837_113_4609_1537_img.tif,3
G_PMD2495_G_60_3073_19969_img.tif,0
G_PMD2495_G_60_3585_4097_img.tif,1
PMD1605_140_X9217Y9729R_img.tif,2
G_PMD2495_G_60_5633_15873_img.tif,3
PMD1605_140_X1537Y8705R_img.tif,0
PMD1605_140_X3585Y13825R_img.tif,1
PMD1605_110_X1Y6145G_img.tif,2
G_PMD2495_G_60_6145_15361_img.tif,3
G_PMD2495_G_120_3585_20481_img.tif,0
G_PMD2495_G_120_5633_9729_img.tif,1
G_PMD2495_G_120_9217_7169_img.tif,2
PTM837_113_1025_11265_img.tif,3
G_PMD2495_G_150_23041_21505_img.tif,0
G_PMD2495_G_120_1_513_img.tif,1
G_PMD2495_G_120_16385_1537_img.tif,2
PTM837_028_5121_3073_img.tif,3
PTM837_028_5633_9217_img.tif,0
PMD1605_140_X9729Y9729G_img.tif,1
G_PMD2495_G_60_4097_15361_img.tif,2
G_PMD2495_G_120_7681_5121_img.tif,3
G_PMD2495_G_150_16385_13313_img.tif,0
PTM837_113_9217_1_img.tif,1
PMD1605_140_X8193Y12801R_img.tif,2
G_PMD2495_G_150_7681_19457_img.tif,3
PMD1605_110_X10241Y513G_img.tif,0
PTM837_027_6657_1_img.tif,1
G_PMD2495_G_120_2561_22017_img.tif,2
G_PMD2495_G_120_19457_18945_img.tif,3
PTM837_113_7169_1025_img.tif,0
G_PMD2495_G_150_2561_14849_img.tif,1
G_PMD2495_G_60_1_13825_img.tif,2
G_PMD2495_G_120_11777_513_img.tif,3
G_PMD2495_G_120_13313_22529_img.tif,0
G_PMD2495_G_60_10753_3073_img.tif,1
PMD1605_140_X6145Y7169R_img.tif,2
PMD1605_110_X5121Y1537G_img.tif,3
G_PMD2495_G_60_7681_2561_img.tif,0
G_PMD2495_G_150_6145_20993_img.tif,1
PTM837_113_4097_3073_img.tif,2
G_PMD2495_G_150_1025_14337_img.tif,3
G_PMD2495_G_150_18433_15873_img.tif,0
G_PMD2495_G_60_11265_4609_img.tif,1
PTM837_113_3585_9729_img.tif,2
PMD1605_140_X5121Y12801R_img.tif,3
PTM837_027_8705_8705_img.tif,0
G_PMD2495_G_60_12801_4097_img.tif,1
G_PMD2495_G_150_18433_7681_img.tif,2
PTM837_028_513_12289_img.tif,3
PTM837_113_6145_5121_img.tif,0
PMD1605_140_X6145Y4609G_img.tif,1
G_PMD2495_G_120_14337_4609_img.tif,2
PTM837_028_6145_2561_img.tif,3
PMD1605_110_X8705Y8705G_img.tif,0
G_PMD2495_G_150_9217_4609_img.tif,1
PMD1605_140_X513Y6657R_img.tif,2
PTM837_113_6145_4609_img.tif,3
G_PMD2495_G_150_22017_7681_img.tif,0
G_PMD2495_G_150_1025_16897_img.tif,1
PTM837_114_3585_12801_img.tif,2
G_PMD2495_G_150_15873_2049_img.tif,3
G_PMD2495_G_150_14337_2049_img.tif,0
G_PMD2495_G_150_22529_9217_img.tif,1
PMD1605_110_X10241Y6145R_img.tif,2
PMD1605_140_X6657Y12801R_img.tif,3
G_PMD2495_G_60_13825_4097_img.tif,0
G_PMD2495_G_120_3585_8193_img.tif,1
PMD1605_140_X1Y11777R_img.tif,2
PMD1605_034_X1537Y3585G_img.tif,3
G_PMD2495_G_120_8705_10753_img.tif,0
PMD1605_140_X3585Y12289R_img.tif,1
PMD1605_110_X1537Y10241G_img.tif,2
PMD1605_110_X6657Y2561G_img.tif,3
G_PMD2495_G_120_15873_11265_img.tif,0
G_PMD2495_G_60_8193_22529_img.tif,1
G_PMD2495_G_150_4097_513_img.tif,2
PTM837_113_6145_1537_img.tif,3
PTM837_027_9217_9217_img.tif,0
G_PMD2495_G_150_4609_9217_img.tif,1
G_PMD2495_G_120_19969_17921_img.tif,2
G_PMD2495_G_150_9729_5633_img.tif,3
PMD1605_140_X2049Y13825G_img.tif,0
G_PMD2495_G_120_4097_15873_img.tif,1
PMD1605_110_X7169Y7681G_img.tif,2
G_PMD2495_G_150_6657_8193_img.tif,3
G_PMD2495_G_150_16897_10753_img.tif,0
PMD1605_034_X3585Y8705G_img.tif,1
PTM837_028_3073_4097_img.tif,2
G_PMD2495_G_150_2049_22017_img.tif,3
G_PMD2495_G_150_5633_16897_img.tif,0
G_PMD2495_G_150_3073_6145_img.tif,1
G_PMD2495_G_150_7169_5121_img.tif,2
G_PMD2495_G_150_22529_12801_img.tif,3
PMD1605_140_X9729Y6657G_img.tif,0
PMD1605_140_X7681Y1R_img.tif,1
PTM837_114_1_2049_img.tif,2
G_PMD2495_G_120_4609_20993_img.tif,3
PMD1605_034_X4097Y9729G_img.tif,0
G_PMD2495_G_120_2049_18945_img.tif,1
PTM837_114_5121_8705_img.tif,2
PMD1605_140_X2561Y3073G_img.tif,3
PTM837_028_7169_5121_img.tif,0
PTM837_113_4097_6657_img.tif,1
G_PMD2495_G_150_7681_513_img.tif,2
G_PMD2495_G_120_6657_1537_img.tif,3
PMD1605_034_X3585Y8193G_img.tif,0
PMD1605_110_X1537Y9217G_img.tif,1
G_PMD2495_G_150_19969_19457_img.tif,2
PTM837_114_6145_10753_img.tif,3
G_PMD2495_G_60_12289_19969_img.tif,0
G_PMD2495_G_150_7681_16385_img.tif,1
G_PMD2495_G_120_23041_4609_img.tif,2
PTM837_114_1_6145_img.tif,3
PMD1605_034_X513Y1025G_img.tif,0
G_PMD2495_G_60_10241_17409_img.tif,1
G_PMD2495_G_150_1537_4609_img.tif,2
PMD1605_110_X1Y5633G_img.tif,3
PTM837_113_6657_11777_img.tif,0
PTM837_028_6145_8705_img.tif,1
PMD1605_140_X6145Y1R_img.tif,2
PTM837_113_1_9729_img.tif,3
G_PMD2495_G_150_14849_10753_img.tif,0
G_PMD2495_G_60_2561_4609_img.tif,1
G_PMD2495_G_60_10241_10241_img.tif,2
G_PMD2495_G_120_21505_10753_img.tif,3
PMD1605_140_X8705Y2049G_img.tif,0
PMD1605_140_X1537Y1025R_img.tif,1
G_PMD2495_G_150_7681_4097_img.tif,2
PTM837_113_4097_8193_img.tif,3
PMD1605_110_X4609Y7681R_img.tif,0
G_PMD2495_G_120_11265_7681_img.tif,1
G_PMD2495_G_60_2049_22529_img.tif,2
G_PMD2495_G_60_9729_13825_img.tif,3
G_PMD2495_G_120_23041_13313_img.tif,0
G_PMD2495_G_150_19969_6657_img.tif,1
PTM837_114_1_9729_img.tif,2
G_PMD2495_G_60_6657_19969_img.tif,3
G_PMD2495_G_150_6145_13313_img.tif,0
G_PMD2495_G_150_2049_17409_img.tif,1
G_PMD2495_G_60_513_12289_img.tif,2
PMD1605_034_X5121Y4609G_img.tif,3
G_PMD2495_G_120_15361_14337_img.tif,0
PMD1605_110_X1Y5121G_img.tif,1
G_PMD2495_G_120_4609_4097_img.tif,2
G_PMD2495_G_150_2561_22017_img.tif,3
PMD1605_140_X5121Y13313G_img.tif,0
PMD1605_140_X1025Y5121R_img.tif,1
G_PMD2495_G_150_12801_6145_img.tif,2
PTM837_114_8705_10753_img.tif,3
G_PMD2495_G_150_9217_12289_img.tif,0
PMD1605_140_X4609Y8705G_img.tif,1
PMD1605_034_X5633Y8193G_img.tif,2
G_PMD2495_G_120_13825_2561_img.tif,3
G_PMD2495_G_120_7169_1_img.tif,0
G_PMD2495_G_150_20993_1_img.tif,1
G_PMD2495_G_60_8193_8705_img.tif,2
G_PMD2495_G_150_17409_21505_img.tif,3
PMD1605_140_X1537Y7169R_img.tif,0
PTM837_114_3073_9729_img.tif,1
PMD1605_110_X7681Y9729R_img.tif,2
G_PMD2495_G_120_23041_2561_img.tif,3
PMD1605_140_X8193Y1G_img.tif,0
